Plant line,Date,Time,Digital biomass,Greenness,Plant height,Hue,Leaf angle,Leaf area,Leaf area index,Projected leaf area,Leaf inclination,Light penetration depth,NDVI,NPCI,PSRI
11-04-01 AM,2019_7_2,12-35-36 PM,48242800,0.3856,590.521,102.85,61.078,81695.2,0.511,68445,1.14249,300.332,0.66355,0.24452,0.07358
11-04-01 AM,2019_7_3,12-03-24 PM,42637800,0.38493,604.755,102.347,62.655,70504.2,0.441,61725.8,1.12579,192.129,0.643,0.24429,0.08248
11-05-01 AM,2019_6_8,11-50-56 AM,1491600,0.34632,146.734,106.011,63.553,10165.3,0.064,9090.97,1.11688,42.832,0.63694,0.19828,0.06645
11-05-01 AM,2019_6_9,11-51-00 AM,1896130,0.33088,167.711,108.21,58.268,11305.9,0.071,9614.88,1.17574,88.977,0.64192,0.17434,0.05627
11-05-01 AM,2019_6_10,11-51-03 AM,2279590,0.39207,185.413,102.268,60.932,12294.7,0.077,10737.1,1.1441,76.381,0.67199,0.29357,0.07941
11-05-01 AM,2019_6_11,11-51-07 AM,2534780,0.37242,199.482,102.267,59.053,12706.8,0.079,10870.8,1.16597,81.44,0.66923,0.27746,0.0767
11-05-01 AM,2019_6_12,11-51-11 AM,3053400,0.38748,207.004,102.778,58.879,14750.5,0.092,12626.3,1.16811,77.592,0.68387,0.29276,0.07495
11-05-01 AM,2019_6_13,11-51-15 AM,3792710,0.33119,223.743,106.758,58.773,16951.2,0.106,14489.2,1.16941,88.41,0.65103,0.18789,0.05903
11-05-01 AM,2019_6_14,11-51-19 AM,4246690,0.3342,238.651,105.686,61.377,17794.6,0.111,15624.2,1.13922,82.492,0.64702,0.19814,0.06267
11-05-01 AM,2019_6_15,11-51-23 AM,4876850,0.32391,268.308,105.544,42.959,18176.3,0.114,12395.5,1.46738,123.69,0.63862,0.20491,0.06326
11-05-01 AM,2019_6_16,11-51-27 AM,5227330,0.32896,291.508,105.527,43.44,17932.1,0.112,12323.4,1.45432,141.48,0.64562,0.2046,0.06294
11-05-01 AM,2019_6_17,11-51-30 AM,5405240,0.32926,300.572,104.304,47.494,17983.2,0.112,13212.5,1.35644,140.265,0.64193,0.21458,0.06981
11-05-01 AM,2019_6_18,11-51-34 AM,7504160,0.34289,316.896,104.316,50.58,23680.2,0.148,18214.4,1.29445,121.808,0.64584,0.22221,0.0696
11-05-01 AM,2019_6_19,11-59-28 AM,9363590,0.34442,355.005,104.759,48.061,26375.9,0.165,19601.3,1.34433,181.213,0.64767,0.22653,0.07056
11-05-01 AM,2019_6_20,11-59-32 AM,11567300,0.35091,360.21,104.14,56.182,32112.7,0.201,26573.1,1.20364,187.688,0.64658,0.22,0.07016
11-05-01 AM,2019_6_21,11-59-36 AM,14485600,0.35183,444.382,104.213,59.188,32597.1,0.204,27780.7,1.16434,265.848,0.63153,0.21647,0.07505
11-05-01 AM,2019_6_22,11-59-40 AM,17918900,0.3599,466.74,103.788,60.028,38391.5,0.24,32552.5,1.15436,234.378,0.63213,0.22051,0.07628
11-05-01 AM,2019_6_23,11-59-43 AM,19764900,0.38377,514.233,103.549,59.933,38435.7,0.24,32591.5,1.15548,95.15,0.62875,0.22778,0.08029
11-05-01 AM,2019_6_24,10-58-11 AM,28128800,0.37789,506.169,102.562,58.461,55571.9,0.347,44806.3,1.1733,295.06,0.64371,0.24733,0.07974
11-05-01 AM,2019_6_25,10-57-30 AM,34110600,0.36566,572.759,105.776,60.213,59555,0.372,50936.9,1.15222,333.082,0.64367,0.1944,0.06395
11-05-01 AM,2019_6_26,10-57-34 AM,33824700,0.36967,580.604,106.257,62.154,58257.8,0.364,50727.6,1.13095,174.134,0.64872,0.18442,0.06068
11-05-01 AM,2019_6_27,10-57-38 AM,34806100,0.36918,591.806,104.472,61.247,58813.4,0.368,51304.7,1.14063,190.002,0.65252,0.2017,0.06551
11-05-01 AM,2019_6_28,12-35-21 PM,28979400,0.38388,590.186,104.715,49.88,49102.1,0.307,37330.4,1.30768,312.904,0.67109,0.22561,0.0649
11-05-01 AM,2019_6_29,12-35-25 PM,34754900,0.36899,612.974,104.863,59.453,56698.9,0.354,48292.5,1.16114,165.683,0.66768,0.19783,0.05908
11-05-01 AM,2019_6_30,12-35-29 PM,23539900,0.38165,585.961,104.975,46.425,40173.1,0.251,28807.7,1.38029,187.849,0.67526,0.22751,0.06284
11-05-01 AM,2019_7_1,12-35-32 PM,28403500,0.3948,612.229,103.759,56.822,46393.7,0.29,38723.8,1.19477,152.917,0.68262,0.2349,0.06627
11-05-01 AM,2019_7_2,12-35-36 PM,38381200,0.40565,611.412,103.976,54.661,62774.6,0.392,49896,1.22586,210.313,0.6937,0.24597,0.06512
11-05-01 AM,2019_7_3,12-03-24 PM,41152100,0.38162,613.575,104.498,60.054,67069.5,0.419,57787.5,1.15406,164.706,0.67884,0.20798,0.06253
11-07-01 AM,2019_6_8,11-50-56 AM,347949,0.34459,62.194,107.213,61.404,5594.56,0.035,4899.85,1.13892,19.236,0.63136,0.19339,0.0655
11-07-01 AM,2019_6_9,11-51-00 AM,498466,0.32125,81.01,109.374,55.729,6153.12,0.038,5075.68,1.21008,17.036,0.6398,0.15885,0.0516
11-07-01 AM,2019_6_10,11-51-03 AM,742229,0.37799,86.509,104.116,59.746,8579.77,0.054,7405.1,1.15767,28.23,0.65967,0.25904,0.07383
11-07-01 AM,2019_6_11,11-51-07 AM,1062080,0.36104,99.156,104.648,60.308,10711.3,0.067,9312.13,1.15114,41.899,0.65564,0.23841,0.06958
11-07-01 AM,2019_6_12,11-51-11 AM,1349320,0.35995,119.175,105.04,63.591,11322.2,0.071,10139.8,1.11651,63.223,0.65801,0.22935,0.0661
11-07-01 AM,2019_6_13,11-51-15 AM,1664940,0.33203,137.129,107.449,67.096,12141.4,0.076,11177.6,1.08559,43.193,0.64217,0.18164,0.05832
11-07-01 AM,2019_6_14,11-51-19 AM,2223170,0.32502,156.401,106.839,65.435,14214.6,0.089,12818.4,1.09951,52.652,0.63779,0.1835,0.05897
11-07-01 AM,2019_6_15,11-51-23 AM,1340060,0.30895,151.608,109.31,43.424,8838.99,0.055,6032.34,1.45473,52.299,0.63129,0.16565,0.05008
11-07-01 AM,2019_6_16,11-51-27 AM,1764000,0.30745,170.194,109.169,36.896,10364.6,0.065,6193.78,1.66558,58.373,0.62589,0.16991,0.05185
11-07-01 AM,2019_6_17,11-51-30 AM,2387070,0.30873,174.185,108.198,40.995,13704.3,0.086,8994.28,1.52436,71.783,0.62767,0.18314,0.05835
11-07-01 AM,2019_6_18,11-51-34 AM,3178270,0.32398,198.773,106.263,43.434,15989.5,0.1,10976.8,1.45447,77.001,0.6341,0.20537,0.06398
11-07-01 AM,2019_6_19,11-59-28 AM,3256730,0.34439,229.472,104.056,45.652,14192.3,0.089,10140.6,1.39835,144.527,0.63978,0.23498,0.07258
11-07-01 AM,2019_6_20,11-59-32 AM,4857470,0.34006,228.426,105.19,61.478,21264.9,0.133,18508.8,1.13812,161.187,0.65007,0.20879,0.06323
11-07-01 AM,2019_6_21,11-59-36 AM,6314580,0.3386,264.076,105.256,57.41,23912,0.149,19953.6,1.18686,157.96,0.64301,0.21088,0.06606
11-07-01 AM,2019_6_22,11-59-40 AM,7778680,0.33171,283.39,105.843,63.718,27448.7,0.172,24505.6,1.11529,157.193,0.63967,0.19306,0.06253
11-07-01 AM,2019_6_23,11-59-43 AM,10450500,0.34557,309.08,104.365,64.337,33811.5,0.211,30397.6,1.10943,166.753,0.63852,0.2078,0.06834
11-07-01 AM,2019_6_24,10-58-11 AM,12854300,0.38676,368.281,103.345,61.762,34903.4,0.218,30712.5,1.13508,120.209,0.64829,0.24676,0.07756
11-07-01 AM,2019_6_25,10-57-30 AM,16072800,0.36564,402.558,104.966,57.902,39926.7,0.25,33675.3,1.18043,140.423,0.64169,0.21373,0.06927
11-07-01 AM,2019_6_26,10-57-34 AM,23699100,0.37464,437.391,104.592,61.302,54182.9,0.339,47343.8,1.14003,149.33,0.63246,0.21719,0.07416
11-07-01 AM,2019_6_27,10-57-38 AM,30868900,0.37538,448.676,104.681,60.041,68800.1,0.43,59120.8,1.15421,151.185,0.64416,0.21626,0.07102
11-07-01 AM,2019_6_28,12-35-21 PM,43712600,0.38057,530.806,104.839,55.866,82351.4,0.515,67805.5,1.20811,279.368,0.66145,0.22709,0.06738
11-07-01 AM,2019_6_29,12-35-25 PM,49779900,0.37366,557.52,105.567,62.798,89288.1,0.558,78833.5,1.12434,212.815,0.65329,0.2008,0.06398
11-07-01 AM,2019_6_30,12-35-29 PM,46578000,0.37741,543.265,104.812,55.843,85737.2,0.536,70349,1.20844,239.708,0.65815,0.22041,0.06677
11-07-01 AM,2019_7_1,12-35-32 PM,50600700,0.38037,523.083,103.704,62.604,96735.5,0.605,84947.5,1.12631,229.104,0.65769,0.22481,0.0706
11-07-01 AM,2019_7_2,12-35-36 PM,44022100,0.40487,510.184,102.433,57.261,86286.7,0.539,71653.3,1.18885,235.806,0.66779,0.26973,0.07811
11-07-01 AM,2019_7_3,12-03-24 PM,45882200,0.38692,498.858,101.951,60.945,91974.4,0.575,79556.6,1.14396,211.069,0.64902,0.25483,0.08228
11-08-01 AM,2019_6_8,11-50-56 AM,498785,0.34547,87.205,105.448,63.618,5719.68,0.036,5122,1.11625,8.692,0.62892,0.21466,0.0706
11-08-01 AM,2019_6_9,11-51-00 AM,762112,0.33771,109.701,107.081,53.639,6947.2,0.043,5590.3,1.24176,21.62,0.63989,0.19126,0.05879
11-08-01 AM,2019_6_10,11-51-03 AM,690489,0.38548,109.204,101.979,66.155,6322.94,0.04,5766.66,1.09332,51.853,0.64434,0.27635,0.08556
11-08-01 AM,2019_6_11,11-51-07 AM,1052850,0.35799,123.598,104.659,60.776,8518.34,0.053,7426.71,1.14584,108.064,0.66295,0.23206,0.06436
11-08-01 AM,2019_6_12,11-51-11 AM,1274380,0.3503,129.267,103.457,61.439,9858.48,0.062,8627.77,1.13854,110.004,0.66215,0.24491,0.06956
11-08-01 AM,2019_6_13,11-51-15 AM,1488860,0.3204,139.753,107.926,61.5,10653.5,0.067,9341.65,1.13788,99.624,0.64618,0.18294,0.05742
11-08-01 AM,2019_6_14,11-51-19 AM,1873030,0.32675,157.822,105.797,60.925,11868,0.074,10348,1.14417,90.784,0.64008,0.20626,0.06814
11-08-01 AM,2019_6_15,11-51-23 AM,1717490,0.31003,170.952,106.676,42.531,10046.7,0.063,6778.61,1.47927,107.466,0.6293,0.19272,0.06439
11-08-01 AM,2019_6_16,11-51-27 AM,2029150,0.31648,177.352,104.731,44.472,11441.4,0.072,7970.57,1.4274,97.501,0.62199,0.21121,0.07596
11-08-01 AM,2019_6_17,11-51-30 AM,2787150,0.30801,196.094,105.111,45.334,14213.3,0.089,10068.8,1.406,105.876,0.60971,0.2073,0.07802
11-08-01 AM,2019_6_18,11-51-34 AM,3304100,0.34759,217.242,103.442,46.524,15209.3,0.095,10933.9,1.37801,93.275,0.63014,0.24772,0.08114
11-08-01 AM,2019_6_19,11-59-28 AM,4322970,0.35,216.306,102.08,51.667,19985.4,0.125,15440.1,1.27481,101.829,0.62539,0.26035,0.08481
11-08-01 AM,2019_6_20,11-59-32 AM,5495550,0.34828,253.575,103.784,62.449,21672.3,0.135,18956.7,1.1279,115.539,0.63681,0.22377,0.07313
11-08-01 AM,2019_6_21,11-59-36 AM,7032540,0.35428,282.516,103.125,58.318,24892.6,0.156,20944.7,1.17511,120.974,0.62995,0.24153,0.07992
11-08-01 AM,2019_6_22,11-59-40 AM,8674820,0.34565,297.78,104.38,61.112,29131.6,0.182,25493.6,1.14211,135.769,0.62425,0.21504,0.07315
11-08-01 AM,2019_6_23,11-59-43 AM,13419100,0.35688,361.487,104.226,62.572,37122,0.232,32632,1.12664,159.414,0.63625,0.21569,0.07097
11-08-01 AM,2019_6_24,10-58-11 AM,15217100,0.37839,374.469,104.518,61.857,40636.5,0.254,35617.9,1.13407,119.033,0.65004,0.22693,0.07048
11-08-01 AM,2019_6_25,10-57-30 AM,19409100,0.36591,411.343,105.192,58.386,47184.6,0.295,39883.2,1.17425,133.496,0.64234,0.21405,0.06746
11-08-01 AM,2019_6_26,10-57-34 AM,26421000,0.36923,488.346,104.314,61.167,54103,0.338,47136.6,1.1415,202.494,0.63143,0.22202,0.07546
11-08-01 AM,2019_6_27,10-57-38 AM,31057100,0.37179,539.678,104.969,60.443,57547.5,0.36,49593,1.14959,247.286,0.63804,0.21082,0.07012
11-08-01 AM,2019_6_28,12-35-21 PM,37654800,0.37832,598.079,104.831,58.436,62959.6,0.393,53212.9,1.17361,313.6,0.65338,0.2192,0.06763
11-08-01 AM,2019_6_29,12-35-25 PM,39424400,0.38255,619.959,105.808,61.62,63591.9,0.397,55461.2,1.13659,256.885,0.65985,0.19872,0.06243
11-08-01 AM,2019_6_30,12-35-29 PM,34245400,0.36615,611.9,105.995,58.309,55965.6,0.35,47078.4,1.17522,303.628,0.64628,0.18886,0.06137
11-08-01 AM,2019_7_1,12-35-32 PM,36760900,0.3422,619.009,102.72,63.88,59386.6,0.371,52118.8,1.11374,327.842,0.64406,0.21091,0.06898
11-08-01 AM,2019_7_2,12-35-36 PM,35779100,0.36924,469.838,101.566,61.801,76152.1,0.476,64944.2,1.13467,207.873,0.65144,0.25539,0.0788
11-08-01 AM,2019_7_3,12-03-24 PM,43661800,0.37068,485.091,101.82,63.882,90007.5,0.563,77501,1.11372,180.749,0.64003,0.24439,0.08031
11-09-01 AM,2019_6_8,11-50-56 AM,802323,0.34439,140.839,104.744,61.558,5696.75,0.036,4999.93,1.13726,10.408,0.62108,0.2111,0.07586
11-09-01 AM,2019_6_9,11-51-00 AM,960919,0.3352,154.152,105.077,55.369,6233.58,0.039,5114.48,1.21531,26.813,0.62305,0.20513,0.07457
11-09-01 AM,2019_6_10,11-51-03 AM,1332610,0.36755,159.885,102.126,62.178,8334.81,0.052,7378.88,1.1307,26.753,0.64615,0.25906,0.08005
11-09-01 AM,2019_6_11,11-51-07 AM,1735240,0.3569,178.663,101.72,61.54,9712.35,0.061,8527.13,1.13745,24.751,0.64603,0.2573,0.08087
11-09-01 AM,2019_6_12,11-51-11 AM,2098290,0.35901,190.706,103.474,61.116,11002.7,0.069,9636.9,1.14207,42.856,0.66163,0.25355,0.07114
11-09-01 AM,2019_6_13,11-51-15 AM,2494160,0.31724,208.178,106.097,60.045,11980.9,0.075,10374.3,1.15417,48.69,0.63454,0.18589,0.06359
11-09-01 AM,2019_6_14,11-51-19 AM,3114000,0.31114,228.882,106.135,62.122,13605.3,0.085,12019.3,1.13128,71.257,0.62976,0.18008,0.06233
11-09-01 AM,2019_6_15,11-51-23 AM,2620020,0.30693,243.138,106.564,43.755,10775.9,0.067,7454.6,1.44595,115.284,0.6206,0.18834,0.06761
11-09-01 AM,2019_6_16,11-51-27 AM,3069840,0.32154,251.444,105.141,44.246,12208.9,0.076,8513.14,1.43315,117.507,0.62367,0.20793,0.0709
11-09-01 AM,2019_6_17,11-51-30 AM,3607220,0.31694,262.633,105.274,41.021,13734.8,0.086,8996.58,1.52358,133.764,0.62664,0.21205,0.07455
11-09-01 AM,2019_6_18,11-51-34 AM,4844310,0.32829,273.677,105.366,45.941,17700.8,0.111,12704.6,1.39152,138.165,0.63378,0.20706,0.06882
11-09-01 AM,2019_6_19,11-59-28 AM,5284760,0.34321,273.098,103.427,46.458,19351.2,0.121,14017.2,1.37952,154.732,0.63625,0.23389,0.07376
11-09-01 AM,2019_6_20,11-59-32 AM,8925000,0.3469,318.182,103.322,59.435,28049.9,0.175,23907,1.16136,191.691,0.64244,0.22376,0.07151
11-09-01 AM,2019_6_21,11-59-36 AM,8653190,0.337,339.276,104.357,57.213,25504.9,0.159,21341.9,1.18949,220.116,0.63527,0.2128,0.07078
11-09-01 AM,2019_6_22,11-59-40 AM,11762900,0.33853,385.285,104.065,63.122,30530.3,0.191,26914.7,1.1211,241.015,0.6203,0.20323,0.07421
11-09-01 AM,2019_6_23,11-59-43 AM,16147100,0.35575,411.928,104.094,64.159,39198.7,0.245,34850.4,1.1111,219.291,0.63137,0.21182,0.07247
11-09-01 AM,2019_6_24,10-58-11 AM,18175000,0.38064,430.726,103.128,61.324,42196.2,0.264,36781,1.13979,145.128,0.64329,0.24132,0.07731
11-09-01 AM,2019_6_25,10-57-30 AM,27222900,0.35862,460.138,105.655,62.386,59162.6,0.37,51675.4,1.12854,224.43,0.64251,0.19834,0.06469
11-09-01 AM,2019_6_26,10-57-34 AM,33235000,0.35827,511.991,104.214,60.895,64913.2,0.406,55238.6,1.14451,265.639,0.62761,0.21458,0.07358
11-09-01 AM,2019_6_27,10-57-38 AM,40538100,0.37655,588.005,103.662,58.903,68941.8,0.431,57008.6,1.16781,330.326,0.6384,0.23047,0.07612
11-09-01 AM,2019_6_28,12-35-21 PM,41325400,0.37108,592.059,103.791,57.204,69799.4,0.436,56898.9,1.1896,339.073,0.64745,0.22504,0.07136
11-09-01 AM,2019_6_29,12-35-25 PM,36592000,0.3534,626.983,105.536,59.973,58362.1,0.365,49181.2,1.155,377.297,0.64562,0.19572,0.06024
11-09-01 AM,2019_6_30,12-35-29 PM,27930200,0.35185,516.266,105.053,57.688,54100.4,0.338,44084.5,1.18321,246.196,0.64919,0.21187,0.06362
11-09-01 AM,2019_7_1,12-35-32 PM,20018400,0.3342,513.602,102.98,65.258,38976.5,0.244,34827.4,1.10107,169.081,0.63914,0.20365,0.06686
11-09-01 AM,2019_7_2,12-35-36 PM,14332000,0.35233,496.386,103.046,60.179,28872.7,0.18,24416.3,1.15262,210.903,0.65428,0.23798,0.06815
11-09-01 AM,2019_7_3,12-03-24 PM,16169800,0.35394,496.57,104.341,62.021,32563,0.204,27504.2,1.13234,217.314,0.63203,0.22576,0.07314
11-10-01 AM,2019_6_8,11-50-56 AM,1325440,0.34766,131.576,107.72,59.92,10073.5,0.063,8722.49,1.15562,27.38,0.64149,0.18054,0.05729
11-10-01 AM,2019_6_9,11-51-00 AM,1669900,0.32905,150.304,109.345,55.267,11110.2,0.069,9147.95,1.21681,36.85,0.64443,0.16402,0.05212
11-10-01 AM,2019_6_10,11-51-03 AM,2081470,0.36335,156.668,104.257,62.962,13285.8,0.083,11739.7,1.1227,30.008,0.66288,0.23452,0.06622
11-10-01 AM,2019_6_11,11-51-07 AM,2564800,0.35961,170.174,103.381,60.43,15071.6,0.094,12955.9,1.14974,43.681,0.66622,0.24854,0.06867
11-10-01 AM,2019_6_12,11-51-11 AM,2899240,0.35775,183.998,103.974,61.42,15756.9,0.098,13738.5,1.13875,45.38,0.66609,0.23993,0.06792
11-10-01 AM,2019_6_13,11-51-15 AM,3672050,0.32377,200.813,107.767,62.554,18285.9,0.114,16217.8,1.12683,60.027,0.64678,0.17235,0.05445
11-10-01 AM,2019_6_14,11-51-19 AM,4268150,0.32121,222.152,106.893,62.364,19212.7,0.12,17027.2,1.12877,72.631,0.63509,0.17826,0.06057
11-10-01 AM,2019_6_15,11-51-23 AM,4236630,0.32736,247.628,105.953,42.889,17108.9,0.107,11596.6,1.46928,98.187,0.63354,0.20371,0.06774
11-10-01 AM,2019_6_16,11-51-27 AM,5846760,0.33229,280.076,104.814,46.436,20875.6,0.13,15128.6,1.38003,139.693,0.63077,0.21727,0.07088
11-10-01 AM,2019_6_17,11-51-30 AM,6358130,0.3248,260.413,105.84,47.507,24415.6,0.153,17996.4,1.35616,132.669,0.63291,0.20212,0.06594
11-10-01 AM,2019_6_18,11-51-34 AM,10202500,0.33849,327.079,104.092,52.076,31192.8,0.195,24575.4,1.26769,197.739,0.62864,0.22164,0.07371
11-10-01 AM,2019_6_19,11-59-28 AM,12202300,0.35472,350.508,103.551,51.969,34813.1,0.218,27382.2,1.26953,236.615,0.63987,0.23719,0.07536
11-10-01 AM,2019_6_20,11-59-32 AM,15048500,0.34838,397.022,104.763,56.561,37903.3,0.237,31497.1,1.19835,272.213,0.63774,0.21329,0.07085
11-10-01 AM,2019_6_21,11-59-36 AM,21811000,0.35314,422.977,104.931,58.847,51565.5,0.322,43429.2,1.1685,284.845,0.63752,0.21337,0.07187
11-10-01 AM,2019_6_22,11-59-40 AM,27238300,0.35761,467.567,106.005,59.354,58255.5,0.364,49388.4,1.16233,324.219,0.64922,0.20334,0.06429
11-10-01 AM,2019_6_23,11-59-43 AM,32136500,0.36963,483.24,105.417,60.69,66502.2,0.416,57119.1,1.1468,319.176,0.65218,0.20827,0.0651
11-10-01 AM,2019_6_24,10-58-11 AM,36862300,0.38062,555.593,104.546,61.241,66347.7,0.415,57295.9,1.1407,261.813,0.6562,0.22237,0.06791
11-10-01 AM,2019_6_25,10-57-30 AM,35589600,0.37287,556.646,106.198,57.563,63935.8,0.4,53421.8,1.18484,233.669,0.65469,0.19944,0.06268
11-10-01 AM,2019_6_26,10-57-34 AM,35656600,0.34184,558.082,106.156,59.968,63891.3,0.399,53709.1,1.15507,359.221,0.65009,0.1804,0.05739
11-10-01 AM,2019_6_27,10-57-38 AM,32880200,0.34807,569.053,105.334,60.986,57780.6,0.361,49508.1,1.1435,204.191,0.6454,0.19003,0.06126
11-10-01 AM,2019_6_28,12-35-21 PM,34903600,0.35222,549.989,105.132,47.827,63462.5,0.397,45923.5,1.34927,290.673,0.64482,0.21404,0.06581
11-10-01 AM,2019_6_29,12-35-25 PM,39779900,0.34221,618.973,106.071,57.727,64267.6,0.402,53679.3,1.1827,273.34,0.64697,0.18713,0.05753
11-10-01 AM,2019_6_30,12-35-29 PM,35292600,0.34122,598.104,104.665,48.761,59007.4,0.369,43240.1,1.32983,263.729,0.63608,0.20596,0.06531
11-10-01 AM,2019_7_1,12-35-32 PM,26776300,0.37284,579.738,104.94,56.977,46186.8,0.289,38311.7,1.19266,202.137,0.66232,0.22057,0.06286
11-10-01 AM,2019_7_2,12-35-36 PM,27466800,0.3777,605.521,101.917,48.659,45360.6,0.284,32731.5,1.33191,237.722,0.64907,0.25473,0.0802
11-10-01 AM,2019_7_3,12-03-24 PM,26908700,0.36509,545.848,102.933,57.804,49297.1,0.308,40489.1,1.18169,169.387,0.64383,0.22249,0.07647
